PetID,AdoptionSpeed,bert_prob_0,bert_prob_1,bert_prob_2,bert_prob_3,bert_prob_4
6a72cfda7,0,0.03965781,0.2991368,0.21861255,0.20817338,0.23441954
ff498c903,4,0.017394565,0.13017824,0.1630877,0.19570285,0.49363673
84b36d951,1,0.020037903,0.16723235,0.30870616,0.36076063,0.14326298
452a50855,1,0.049772214,0.23283798,0.27757013,0.21729459,0.22252508
b46b4419a,1,0.0131697785,0.09991513,0.14956523,0.18462546,0.5527243
107c49414,4,0.011169467,0.20791438,0.28882283,0.35550988,0.13658339
36b7411f9,1,0.021762129,0.20639697,0.22199637,0.24304327,0.30680126
6b7be833c,0,0.016916096,0.17404558,0.24783465,0.30218327,0.2590204
d5052e2a9,3,0.021132577,0.18052791,0.25135055,0.34592852,0.20106043
5adb9d9b3,3,0.029350683,0.20648283,0.22673094,0.23440024,0.3030353
2ba019cb8,3,0.024980525,0.12264772,0.17271066,0.1926921,0.486969
6ae4fc251,3,0.026672017,0.17326939,0.26789436,0.23888454,0.29327968
afa46c13d,3,0.029622143,0.22303502,0.32364038,0.2451919,0.17851055
8dde63c12,3,0.018520439,0.31991604,0.3729681,0.22083005,0.06776538
a5dc02b69,4,0.026798021,0.26948524,0.30844745,0.257669,0.13760027
519bc8382,2,0.020927925,0.22806782,0.255237,0.30576172,0.19000557
2630db5dc,1,0.0052804053,0.097831294,0.23945741,0.45514125,0.20228967
bd9d521c5,3,0.015700255,0.19930986,0.30246383,0.3388201,0.14370595
12ffabf23,3,0.038685758,0.30172083,0.24060522,0.20475474,0.21423344
546a913cc,2,0.006724419,0.085165784,0.14701872,0.307128,0.45396304
d77a6813d,2,0.024487996,0.34568474,0.2603224,0.1986081,0.17089675
607744326,4,0.012655838,0.10438443,0.34720674,0.46942368,0.06632927
6d7e560d9,1,0.03399175,0.36084113,0.31294322,0.168056,0.12416788
cc5892ce1,4,0.035077292,0.2215162,0.2119636,0.20795606,0.32348683
13b807376,2,0.0124983685,0.1017287,0.14492995,0.1773725,0.56347054
a64ca36ca,1,0.026177708,0.22695786,0.24804966,0.2735882,0.22522658
e3427692e,1,0.030362014,0.20045744,0.22126198,0.20762782,0.3402908
78ccb8039,3,0.027448503,0.29842252,0.31455424,0.24397455,0.11560017
9550556bf,4,0.022240913,0.24187204,0.2705895,0.29858154,0.16671602
b7dda91fe,2,0.021892995,0.2727634,0.32528308,0.26995826,0.110102326
8ff2c63c4,2,0.028663758,0.22790146,0.2712405,0.27272975,0.19946454
534fff3cf,4,0.015413082,0.24385513,0.35337517,0.29513904,0.09221756
1683f03de,2,0.011824137,0.20703775,0.4210563,0.32629368,0.0337881
6f512ee65,2,0.0098097185,0.09358862,0.1552476,0.23049985,0.51085424
b38e94f39,2,0.008403154,0.18564032,0.32727855,0.3507268,0.12795119
474ee7e00,3,0.01531874,0.13325301,0.18755896,0.23978665,0.42408258
f3b52a69c,2,0.012805911,0.11610669,0.15119362,0.22879677,0.49109697
073484a7d,2,0.026721021,0.20362751,0.21608578,0.22749546,0.32607022
8fa1c5c38,4,0.012078532,0.14356351,0.20753826,0.3196265,0.31719315
bf458a7d4,0,0.018583639,0.12919402,0.16953877,0.19072554,0.4919581
f261c9968,3,0.008986111,0.11147121,0.42182884,0.43398395,0.02372979
1cf66aed4,4,0.04183182,0.2182996,0.2354875,0.20182501,0.3025561
2f8890a94,3,0.02294714,0.27453333,0.28884125,0.23781623,0.17586206
87f9ef7a5,1,0.03263132,0.34521094,0.2945345,0.17301677,0.15460645
d17343468,2,0.007494682,0.1887157,0.39638063,0.35359368,0.053815253
0d635d0b4,2,0.02184076,0.16856411,0.2562374,0.24165264,0.31170514
9a7a99c23,1,0.043242376,0.3033859,0.32311916,0.19921295,0.13103956
999d24492,0,0.02043116,0.1635153,0.22252221,0.25811976,0.33541167
3d13aab91,2,0.030666841,0.3351343,0.26125532,0.2108653,0.16207826
106128c56,3,0.014633029,0.14100276,0.3079673,0.39234143,0.1440555
20e75472d,1,0.027564017,0.19507298,0.25884765,0.28905195,0.22946341
a21b6c40a,3,0.054844707,0.24684277,0.22024685,0.19390944,0.28415626
9f3fe015b,0,0.090311565,0.3200332,0.30726877,0.1916551,0.090731405
e16882f44,2,0.01601055,0.19402723,0.28423655,0.33246252,0.17326312
887b5144a,4,0.02005608,0.17159607,0.20291251,0.23787759,0.36755773
840fbaeba,3,0.010414407,0.06644199,0.36289167,0.53187037,0.028381603
463706ace,1,0.033858135,0.32627192,0.30848607,0.19620167,0.13518222
00bfa5da9,4,0.027137928,0.15919676,0.1671659,0.15189102,0.49460834
3083ab744,4,0.0267203,0.27666932,0.3334778,0.24531895,0.11781363
12b1bce04,4,0.01745517,0.1225807,0.20421429,0.25140736,0.40434244
97c58d897,1,0.010047175,0.2144839,0.3715077,0.3775035,0.026457768
84222fa53,2,0.027402122,0.29034883,0.33310032,0.24485654,0.10429215
6ada9811e,1,0.025865871,0.1719989,0.2344837,0.2510385,0.31661305
af49cf598,1,0.045724772,0.2586866,0.31147704,0.22438608,0.15972547
ea1318971,4,0.019995973,0.1756475,0.21186805,0.25514925,0.3373392
2455effb8,3,0.009233495,0.07159635,0.38599482,0.5088771,0.024298245
cd067a495,3,0.016180137,0.28939405,0.3776688,0.25318694,0.063570075
91697ee90,1,0.009128196,0.12702115,0.2533843,0.42291385,0.18755248
08e703dfc,3,0.014970367,0.28006664,0.39795342,0.23795384,0.069055825
81f1d4d5c,1,0.0115917055,0.12153914,0.21792705,0.35851347,0.29042864
acada131d,4,0.0066148858,0.07029607,0.095616505,0.12163128,0.70584124
90bcfd0e4,4,0.03702549,0.19742128,0.2119405,0.22662474,0.32698792
34221a4f8,1,0.042017933,0.3292254,0.30766943,0.18151273,0.13957447
d583d44d2,4,0.00881292,0.16710755,0.25920656,0.40410152,0.16077144
3d889fe46,3,0.021506304,0.30700696,0.3417076,0.22287604,0.10690312
225d2e242,4,0.033422247,0.3165175,0.25407502,0.20298633,0.19299889
6fdb43f0b,2,0.008401456,0.11116435,0.16401428,0.29701716,0.41940275
85a0bad4f,2,0.037679873,0.2443524,0.22949575,0.18315631,0.30531567
0327b8e94,3,0.0371635,0.30703503,0.25359595,0.19519252,0.20701306
f594a2e18,2,0.035533093,0.31213313,0.2765739,0.19723421,0.17852563
7e8bab7a5,4,0.014914785,0.12339975,0.18486185,0.24724568,0.42957795
a77d17ef8,4,0.026719688,0.20052454,0.21575597,0.22278802,0.3342118
a77b63ee1,3,0.010047175,0.2144839,0.3715077,0.3775035,0.026457768
ea9d13261,2,0.036594983,0.27767575,0.26385978,0.20343241,0.21843712
f9f914ed3,2,0.020728987,0.33078957,0.37543082,0.20242772,0.07062286
a206ce13b,1,0.024868961,0.18831928,0.22343649,0.2111785,0.35219675
eed6f01c9,4,0.03287285,0.29546496,0.20830867,0.15530163,0.3080519
a486e2ab6,1,0.009125206,0.15501091,0.29599705,0.42197278,0.11789411
be5fb246e,1,0.02511624,0.20747392,0.21742909,0.21255456,0.33742625
f304e7fb3,4,0.016535783,0.22810557,0.32239178,0.27065632,0.16231063
2b6b2524b,4,0.013311941,0.21552806,0.33751553,0.33456632,0.09907811
06c724ada,1,0.03300436,0.26788637,0.2075356,0.20570545,0.2858682
6dd91ba4d,1,0.03364321,0.31387407,0.29803458,0.2043485,0.15009966
fd68d0b58,2,0.022717223,0.16105095,0.18575987,0.19197147,0.43850043
90c5437de,2,0.007168159,0.106417164,0.14641526,0.2792102,0.46078923
ff2224b9d,3,0.017759863,0.10973421,0.15612207,0.17855148,0.5378324
b16b24c21,4,0.008130412,0.119826496,0.10234383,0.12614638,0.6435529
98f5b7ecf,3,0.019676473,0.21295646,0.3336425,0.31691876,0.11680575
84e146ba6,3,0.010047175,0.2144839,0.3715077,0.3775035,0.026457768
fc1ac0d75,3,0.041479394,0.31908327,0.26954183,0.18348265,0.18641286
c79c98af1,4,0.019616742,0.17991209,0.28320196,0.3371358,0.18013345
8bacce548,1,0.027343825,0.3156122,0.31817856,0.23197798,0.106887445
8e8965ae1,3,0.04744776,0.24692188,0.24205978,0.19643214,0.26713845
31c2215c1,2,0.0053140884,0.053718008,0.09463659,0.19544545,0.6508859
f5e310e82,2,0.019063823,0.21818958,0.11520299,0.1719461,0.47559762
132670005,4,0.010440585,0.16253357,0.20107208,0.28481933,0.34113446
be59708a0,4,0.025217846,0.24255574,0.25333294,0.26481196,0.2140815
ef9b5808b,2,0.012470486,0.18146639,0.27635032,0.37293214,0.15678066
173fa657f,2,0.052244626,0.34212908,0.17841597,0.14969128,0.27751908
9cac98ce6,2,0.011796862,0.16945714,0.36069152,0.38234192,0.0757126
b9c0de515,4,0.011680237,0.10968583,0.27532575,0.38754115,0.21576704
07e427e0c,4,0.034417465,0.19058637,0.2702531,0.26708302,0.23766007
fa39dd076,3,0.025449794,0.19616753,0.20788997,0.2384991,0.33199358
edc5c168a,4,0.010044285,0.08118463,0.12518688,0.16764344,0.61594075
e58fceabe,1,0.020476524,0.27258956,0.3652677,0.24368946,0.09797682
adc03f8b6,1,0.007608824,0.13160105,0.36102223,0.42920503,0.07056277
850875906,1,0.021928666,0.21882159,0.24193713,0.27692378,0.24038883
474f23a3a,3,0.009870087,0.16418996,0.37464803,0.37406495,0.077226974
43cd2eb4e,3,0.04977847,0.3238778,0.26431295,0.19161348,0.1704173
6608d48b2,2,0.011950614,0.16760139,0.27748063,0.39272508,0.15024228
65df826e8,2,0.07109315,0.32403004,0.24311389,0.16819242,0.1935705
ab0bb2f5a,4,0.014799953,0.13642074,0.18023002,0.23217164,0.43637764
e6f88d19d,4,0.018549072,0.22187877,0.2734916,0.30736497,0.17871559
4d73d97fd,4,0.016698072,0.12855914,0.1476516,0.1721165,0.53497463
b03b1a110,3,0.010975778,0.064085186,0.35534042,0.54107225,0.028526349
91df1b68f,1,0.044384133,0.20722835,0.19215219,0.15980324,0.39643213
6f46311db,1,0.006239638,0.1047488,0.3268251,0.47763425,0.08455227
51a0d55ba,4,0.014277436,0.12644762,0.14483196,0.20080541,0.51363754
ca2c00404,2,0.0061945445,0.076139964,0.16290624,0.3101641,0.44459516
0b501f1d8,4,0.010312479,0.060111593,0.34879264,0.5495204,0.031262927
0edacb2ed,2,0.015418589,0.14809002,0.12300634,0.14760254,0.56588256
e7dca0b2b,1,0.029878333,0.27127743,0.22708918,0.19970684,0.27204818
707b0c535,3,0.0126640275,0.13544784,0.16287114,0.29159227,0.39742467
88b992d13,1,0.021909498,0.29455233,0.34185484,0.23708938,0.104593985
6ac437438,2,0.019873532,0.3209651,0.38305283,0.20460135,0.071507156
57cd5663c,1,0.026130272,0.1872604,0.1975627,0.23213056,0.35691604
1696809dd,1,0.010047175,0.2144839,0.3715077,0.3775035,0.026457768
b0dc1d4f0,1,0.006239638,0.1047488,0.3268251,0.47763425,0.08455227
4fc7557be,1,0.030417897,0.24716108,0.31717673,0.23540586,0.16983849
d3dbf1e95,1,0.040317792,0.30994913,0.31758064,0.20707926,0.12507313
e133ab2f1,4,0.056093756,0.30965525,0.27228642,0.175934,0.1860306
eea123bb1,2,0.022094706,0.21756263,0.21455556,0.23074897,0.3150381
60a36cab1,4,0.024542594,0.23532397,0.34379938,0.2590783,0.13725574
23bf0ed46,3,0.026988437,0.34045023,0.27881134,0.22212102,0.13162898
321d04634,4,0.009410209,0.18073829,0.20352629,0.25310948,0.35321578
ae19ab91d,2,0.034783185,0.30801365,0.2897722,0.20605245,0.16137853
2c4089e4f,3,0.005822067,0.057472356,0.10607159,0.1747572,0.65587676
94b587221,2,0.024085782,0.23725222,0.26107654,0.29105943,0.18652599
67be298a7,4,0.016867673,0.16725437,0.25526837,0.29333225,0.26727733
32acc8a7a,3,0.038419154,0.30012462,0.2462918,0.21907242,0.19609202
c2b16f8ae,2,0.023842316,0.27195567,0.3268612,0.2260207,0.15132007
28a0ae4fe,4,0.008431789,0.1157127,0.1703008,0.3180693,0.3874854
89f28de34,4,0.028394077,0.17220703,0.2595718,0.274726,0.26510108
973278f56,4,0.036136273,0.29637054,0.27256617,0.18987408,0.20505291
53fba6573,4,0.0150309475,0.17556421,0.23386046,0.28190342,0.2936409
c1db71d88,2,0.016691288,0.18911335,0.26012743,0.29162356,0.2424444
1557f91e8,0,0.042709336,0.34261027,0.29258114,0.18287401,0.13922526
ae42b09ce,1,0.039577648,0.19883844,0.21921238,0.18964416,0.35272732
84fdd34c7,2,0.02366974,0.25668776,0.30548373,0.2495007,0.16465804
dc7a53ba0,4,0.020451372,0.14669473,0.15447448,0.16672179,0.5116576
5ab429fcb,2,0.056662012,0.23836718,0.21553145,0.17884865,0.31059068
37cb01a87,1,0.042192895,0.21536274,0.20825283,0.2007962,0.33339533
ff2cf88a0,4,0.017750945,0.13618945,0.20320185,0.30339587,0.3394619
87bdcbcdd,4,0.009351827,0.077266596,0.117010675,0.14436369,0.6520073
87a16f3fb,3,0.008362232,0.072208,0.37545455,0.5173105,0.026664672
60d72fc85,4,0.039736215,0.21800141,0.20058267,0.16933969,0.37233996
d4ce7a1ed,1,0.040888835,0.3386892,0.28457448,0.17623496,0.15961248
c56432da8,3,0.024957532,0.1701116,0.19585814,0.20406422,0.40500847
3a88e6c8f,4,0.009354339,0.11298319,0.3204294,0.45248234,0.104750775
0b459b60b,2,0.012698893,0.15934502,0.15599847,0.27829948,0.39365816
3d9346cfb,4,0.010964347,0.091292284,0.14065424,0.17973714,0.577352
a0490612e,1,0.030556684,0.35512105,0.30751905,0.19045128,0.11635187
5b346ef59,1,0.026954718,0.24205089,0.2528567,0.2597674,0.21837033
22ff7ca25,1,0.02533401,0.25113592,0.2870957,0.22562455,0.21080986
bdc94bd91,3,0.02602016,0.30645618,0.34036094,0.2193115,0.10785125
bd16029b7,1,0.017076666,0.19947745,0.31075716,0.31301028,0.15967849
3ee05e0d5,3,0.018777076,0.2298051,0.24532576,0.27465272,0.23143937
dcf366e02,1,0.046787046,0.27412117,0.24103968,0.18371758,0.2543345
fd8bb16c6,2,0.03579447,0.34672236,0.30210727,0.20154199,0.113833874
6dcce539c,3,0.022928204,0.28386936,0.35552213,0.22936523,0.108315036
9f4f97c61,1,0.038468506,0.33685726,0.30884787,0.18227588,0.13355051
609e37f6a,1,0.020072201,0.17944656,0.2976519,0.3112767,0.1915527
5d45dae82,2,0.058254104,0.3386599,0.18691553,0.1425403,0.27363014
a31d4c0f0,4,0.022142813,0.25699767,0.30772406,0.2659879,0.14714757
06adfc154,2,0.0167608,0.21832165,0.24348846,0.30517027,0.21625882
83166fea8,1,0.02770516,0.28605047,0.30850393,0.23360394,0.14413653
761523328,1,0.034348063,0.26183575,0.25980818,0.24533005,0.19867799
cc09a719b,3,0.025675861,0.25658274,0.29397,0.2484847,0.1752867
bff5e06f5,4,0.026052061,0.25408456,0.27975532,0.2634077,0.17670035
3f109dab7,2,0.02035159,0.27665785,0.35973313,0.23713765,0.10611987
058394848,2,0.040319473,0.3312757,0.256541,0.17306958,0.19879422
880a0ac07,2,0.052712217,0.28211972,0.25150618,0.20369647,0.2099654
8afeab374,2,0.023910267,0.32349217,0.3531269,0.21458057,0.08489005
9c7476c25,1,0.029058108,0.38717714,0.28089738,0.18217076,0.12069666
b906d9b78,2,0.04496032,0.29043078,0.2819526,0.21069899,0.17195734
5da6b63bc,4,0.02638768,0.15902424,0.20272121,0.23351966,0.3783472
923a58e31,3,0.012190855,0.15888147,0.23912643,0.378477,0.21132424
d1d9012db,1,0.029451674,0.33215973,0.2851773,0.19805461,0.15515673
2836c44dc,1,0.010047175,0.2144839,0.3715077,0.3775035,0.026457768
6114449db,3,0.011132446,0.072874956,0.36726007,0.5222073,0.026525162
17880e117,2,0.014868081,0.14642759,0.19882107,0.274599,0.36528438
5376c81df,0,0.018951382,0.17247581,0.18422952,0.21279632,0.41154698
64e5f3abe,4,0.01725702,0.1896473,0.24039549,0.28881216,0.2638881
f45457bdc,4,0.017435985,0.14476776,0.18167403,0.22755946,0.42856273
1a67ffb8b,1,0.023352718,0.20178589,0.20067687,0.19620782,0.37797672
f5cb16efb,4,0.026923208,0.14687353,0.17082907,0.148816,0.5065581
2b54ee792,2,0.034035485,0.33209646,0.27907994,0.18106319,0.17372495
0c64a0f1b,3,0.010419375,0.06582742,0.36366552,0.5327074,0.02738036
95855babf,3,0.02091709,0.28394935,0.30006945,0.25585783,0.13920638
441594b56,4,0.02519784,0.19229786,0.22114816,0.24364509,0.3177111
9819716c8,3,0.009557377,0.07209135,0.38442972,0.5093174,0.024604162
bf7c0f270,2,0.016687095,0.20516685,0.26778176,0.35112354,0.1592408
20bad295b,0,0.06868152,0.33792177,0.27349356,0.18101855,0.13888465
54314d17b,2,0.009554051,0.115138754,0.15428333,0.24142869,0.47959512
c8cc85a15,2,0.033918522,0.24179555,0.27363527,0.22403339,0.22661723
c8cca430f,3,0.016468557,0.13194893,0.13843933,0.16405901,0.54908407
9e6570928,4,0.029468358,0.16575293,0.17281367,0.15454173,0.4774234
2f2f38f47,2,0.05460333,0.30820137,0.2257099,0.17575993,0.23572545
6ab4a944b,2,0.041944124,0.2489585,0.20504388,0.18006174,0.32399175
876dd37df,4,0.014343543,0.11392332,0.14944263,0.18445638,0.53783417
a322972da,1,0.024236081,0.22637206,0.26192853,0.25582677,0.23163654
3c2e29219,4,0.006922603,0.058783665,0.103741534,0.14510755,0.68544465
2ac979cf7,3,0.013943193,0.18302946,0.18023252,0.24308886,0.37970594
75f582ad6,1,0.034663774,0.2988886,0.31249905,0.21284364,0.14110495
ef086278a,4,0.021353647,0.23214304,0.29548854,0.29671538,0.15429933
2be9fa813,2,0.05073234,0.31597933,0.2667842,0.17879258,0.1877115
4236c9245,3,0.027409485,0.24290705,0.24535032,0.24459904,0.23973416
a684871b0,4,0.045110818,0.26698396,0.23792318,0.21332961,0.2366524
cd81fa60a,4,0.028083548,0.2761632,0.24756572,0.21942168,0.22876583
89347826e,3,0.01646085,0.24738231,0.40014043,0.2681923,0.06782412
dcf17ac48,4,0.036602125,0.19520776,0.21191494,0.19224611,0.36402902
b1cb5d0ec,2,0.016204948,0.3030364,0.38277957,0.2286904,0.06928868
d8519e771,2,0.024943732,0.27332774,0.29357466,0.24902447,0.15912947
a091487fb,3,0.02120052,0.26730427,0.2348775,0.2365277,0.24009003
cbf3467d9,1,0.014964225,0.2810746,0.42770976,0.22831608,0.04793532
fd7ae9b79,2,0.019448068,0.23817971,0.23168486,0.2714492,0.2392382
eff5c562e,2,0.028078271,0.29683375,0.23705383,0.24416083,0.19387332
0a38a1059,4,0.017510809,0.1892994,0.27186656,0.32594806,0.19537519
373b98352,3,0.007511865,0.062805705,0.11435908,0.16824158,0.64708173
5eb152e2a,3,0.019689666,0.1744975,0.3748029,0.37302795,0.05798203
1069c72a9,3,0.022027109,0.24805449,0.32101288,0.24911252,0.159793
f83c963d2,4,0.02772069,0.24652652,0.30547684,0.24817502,0.17210095
7c4b2e0c0,2,0.032707255,0.3411522,0.28931817,0.19066036,0.14616203
a90da3a12,4,0.013700404,0.15666556,0.24474657,0.4011474,0.18374008
365f29337,2,0.024638878,0.33987045,0.31031957,0.21208304,0.11308808
1b5fd0e44,3,0.023041848,0.25416127,0.35183713,0.26047403,0.11048564
370d17232,4,0.018937906,0.19281168,0.21607845,0.2623035,0.30986843
c72bd65dc,4,0.028936211,0.1513062,0.17048135,0.15258981,0.4966864
6f0d943dc,2,0.0085711405,0.1011854,0.14829287,0.23848122,0.50346935
6223c652f,2,0.04695007,0.3029945,0.25476396,0.17714508,0.21814637
8e92ebde6,2,0.017691964,0.2744809,0.38502768,0.24664153,0.07615793
972a081f2,1,0.03697063,0.30188942,0.2671188,0.19594105,0.19808006
62ad62e0a,4,0.009951571,0.09245078,0.1701601,0.23901768,0.48841992
a72492a9d,3,0.017388018,0.21721242,0.26273826,0.273446,0.2292153
23987e634,4,0.018777337,0.16251871,0.1701296,0.21268833,0.43588603
4ac47ceae,1,0.012938114,0.13874511,0.16840248,0.22637933,0.45353502
926c92b39,3,0.01256145,0.14619336,0.16816403,0.2161046,0.4569765
f348564a5,2,0.041947488,0.26412392,0.2554665,0.2145285,0.22393364
40bd89515,2,0.04184079,0.25528973,0.27112198,0.1946171,0.23713043
69ae5dba1,1,0.029726552,0.24837555,0.26606518,0.22603102,0.22980171
75f3eb3f8,3,0.036270577,0.27067003,0.23043044,0.22299366,0.23963524
5d808057a,0,0.03805219,0.33075604,0.3081679,0.1979698,0.12505409
72b996452,3,0.025600206,0.24708956,0.34914276,0.2702113,0.107956156
9e6f98ce2,3,0.025099464,0.22220442,0.2335306,0.21720049,0.3019651
4302e8f50,2,0.028859513,0.29316816,0.28232405,0.24603282,0.14961547
990e04b81,1,0.039545003,0.32287267,0.30517808,0.19688539,0.1355189
73704a89b,0,0.067281134,0.27702227,0.24194123,0.18586998,0.22788538
5e8cbcc56,3,0.008726275,0.106869146,0.15232332,0.24054664,0.4915346
343c1f526,3,0.015916705,0.21054341,0.27030915,0.32354409,0.1796867
29193bf76,2,0.008986676,0.13876677,0.245804,0.33508337,0.2713592
644d07ccb,3,0.0113369925,0.106305264,0.41095927,0.4435282,0.027870229
5ab4a7a66,2,0.0476404,0.29737526,0.26604292,0.18086271,0.20807879
dcb0314b0,3,0.01340004,0.24948245,0.25009167,0.2705629,0.21646295
b7f7e01c6,3,0.050693993,0.2648343,0.21658841,0.18186998,0.28601328
fd38d0da0,4,0.021270411,0.30837858,0.37760863,0.20811222,0.08463015
da9b9db54,2,0.014994787,0.106597684,0.1809841,0.24053882,0.45688462
f74ad48ff,1,0.018616216,0.124729656,0.19318314,0.21140566,0.45206526
6f12e6d07,1,0.026833648,0.2190958,0.251124,0.2812658,0.22168079
a6fea1d1a,1,0.03144895,0.2431284,0.25613198,0.22212851,0.24716215
a8055a2ba,2,0.03109456,0.27228975,0.25999257,0.21413411,0.22248906
9fe6f98a5,4,0.007764209,0.06720002,0.1235895,0.19318455,0.6082617
da353217d,2,0.02505677,0.32534432,0.37319544,0.20556574,0.07083774
c7195edba,3,0.01199179,0.17304781,0.23872754,0.3972,0.17903285
a55a04a05,4,0.0363524,0.27302706,0.30802727,0.22455403,0.15803918
e0d18f038,4,0.016568635,0.26413813,0.25617108,0.26579908,0.19732311
00c19f4fa,2,0.021649513,0.24848467,0.3739679,0.27096644,0.08493155
484346fbc,0,0.019067263,0.19185415,0.22554584,0.2663868,0.29714596
dd5f93066,2,0.04126239,0.2629841,0.25059068,0.2067293,0.23843357
9ff766a26,0,0.034879405,0.31549257,0.24355759,0.21732017,0.18875025
8623ecf43,2,0.016762478,0.24881503,0.23511599,0.24358504,0.25572145
cf85bd080,2,0.010047175,0.2144839,0.3715077,0.3775035,0.026457768
21fcd15c6,2,0.029556686,0.30350706,0.25007078,0.22989969,0.18696576
1d6a1b32c,2,0.010047175,0.2144839,0.3715077,0.3775035,0.026457768
c3b94defa,1,0.027749512,0.21941711,0.29805315,0.2869328,0.16784747
714b4fa64,2,0.019652348,0.2248233,0.39335483,0.26573285,0.096436694
0f1424059,1,0.029252151,0.19267026,0.20929128,0.21231021,0.35647613
382cc2865,2,0.036091328,0.29656863,0.28302374,0.22598876,0.15832753
9684a1603,4,0.042812392,0.269352,0.23113857,0.18461245,0.27208456
b34a4f038,4,0.03196943,0.18175933,0.2037056,0.19104706,0.3915185
07cc0ce27,2,0.006783044,0.08487076,0.12667808,0.24309261,0.5385755
db0875ffd,1,0.06055649,0.32703733,0.24233584,0.18737043,0.18269986
73dedcf29,2,0.012077044,0.09618152,0.15488434,0.21296814,0.52388895
a4f6acdb6,4,0.03151573,0.3141303,0.26412275,0.22239433,0.16783683
c98ae8e1e,4,0.05034871,0.33876273,0.16988906,0.14903536,0.2919641
22937e80e,4,0.035771318,0.31173635,0.24780466,0.22831681,0.17637086
9e2a19b16,4,0.030295134,0.17338191,0.20992127,0.19413832,0.39226335
2cde24ccc,4,0.016416315,0.21660146,0.27904606,0.35315353,0.1347827
f5d7daf1a,3,0.0149394125,0.2517132,0.34160236,0.29310036,0.098644674
b70f7c3d6,2,0.033329032,0.23303667,0.27791357,0.2326147,0.22310601
bc14cca27,4,0.008045838,0.12854537,0.21029113,0.39928854,0.25382918
8445b97aa,1,0.03514126,0.29579332,0.25081062,0.22550257,0.19275215
7e1af1787,2,0.031637803,0.22614668,0.25850537,0.23039415,0.253316
029b05087,3,0.026828265,0.24043569,0.29422018,0.26668638,0.1718295
2ddbad288,3,0.0420326,0.31128815,0.1898639,0.16478726,0.292028
d7696fdac,4,0.006654534,0.060570087,0.10094511,0.14707294,0.6847574
7395e5c70,3,0.05006044,0.34517476,0.25428674,0.1641933,0.18628475
3e411bd12,4,0.02374024,0.28391907,0.31243595,0.25011325,0.12979145
036c684d3,2,0.021024043,0.17049192,0.21729551,0.27414894,0.31703952
b93abca0b,4,0.015836362,0.18382892,0.26795506,0.2956773,0.23670234
3f568e3a2,1,0.026877927,0.17637421,0.26140997,0.2715222,0.2638157
eac772633,4,0.041097805,0.30160362,0.2775472,0.19121207,0.1885393
573f51aca,3,0.008445682,0.08905148,0.39679796,0.4815685,0.02413646
274c7f123,4,0.03130126,0.33123955,0.2530638,0.19150835,0.19288702
b9d49b198,3,0.011025485,0.13544646,0.16024731,0.21625912,0.47702166
7a6bc9e55,3,0.013498306,0.23642631,0.4068377,0.27541783,0.067819804
569e2b299,4,0.025233824,0.27364182,0.28053737,0.23714994,0.18343702
fa773690e,2,0.0105544375,0.19198707,0.35938147,0.3420905,0.09598655
db6b79545,4,0.05956398,0.32404414,0.1629179,0.13267294,0.32080102
0c4c55b39,3,0.009735079,0.14815697,0.3379887,0.40858954,0.09552967
28f1efe3c,1,0.039260212,0.25392678,0.24162357,0.19508192,0.27010754
970910885,1,0.023124974,0.31039837,0.36447075,0.22076564,0.08124027
36d764abf,1,0.020075375,0.20219892,0.22359057,0.3083181,0.24581699
61e7f4ebe,1,0.032208823,0.34096688,0.317092,0.18947601,0.120256275
6fea8ac52,4,0.0114290295,0.08271989,0.13330933,0.17610909,0.5964327
6914ade58,3,0.017583303,0.2295242,0.34651494,0.30815947,0.09821811
560d2b399,4,0.02438758,0.29316607,0.20699197,0.22190487,0.25354952
af4941f15,3,0.0077649415,0.12317235,0.17154236,0.25875503,0.4387653
9358ef6d7,1,0.035979606,0.21734138,0.25541916,0.20313755,0.28812233
c296177eb,3,0.010163706,0.114783436,0.16588955,0.3293496,0.3798137
556549333,1,0.030535454,0.3418128,0.30290306,0.18837073,0.13637792
e2bb56954,4,0.007959397,0.05908966,0.05451177,0.0703623,0.8080769
b7351540f,3,0.035030313,0.27392402,0.22487107,0.205497,0.26067758
5ac95823c,2,0.011635085,0.14852038,0.17170283,0.24635504,0.42178667
ad5250ecf,3,0.0075110085,0.08614762,0.35914347,0.49742123,0.049776692
e156e8aa0,2,0.01265457,0.23344024,0.4636017,0.25656432,0.033739213
4b3efcfe0,3,0.010719132,0.14315914,0.17477742,0.30419838,0.36714596
bb90447e5,4,0.0060430486,0.062084496,0.09974364,0.21037687,0.62175196
e0736a22f,1,0.03893775,0.26594234,0.2960212,0.21719071,0.18190804
ae946bb63,0,0.03345603,0.31704992,0.28562835,0.22096916,0.14289653
92b5de07f,1,0.020917658,0.27769557,0.24573044,0.24173997,0.21391633
51337d3a4,3,0.04354495,0.28942457,0.16304441,0.1465506,0.35743544
cf9bc2dc8,4,0.014696781,0.11841758,0.16141579,0.20199488,0.50347495
e2f5253f7,4,0.008407971,0.108572945,0.14501736,0.2973384,0.4406633
0e9c1385c,4,0.022489192,0.15531966,0.1895682,0.20916648,0.4234564
ec322a0f2,2,0.046216737,0.33298856,0.28751454,0.17020568,0.16307443
6d5b6616f,3,0.029720077,0.31149286,0.25008208,0.22113222,0.18757273
