PetID,AdoptionSpeed,distilroberta_prob_0,distilroberta_prob_1,distilroberta_prob_2,distilroberta_prob_3,distilroberta_prob_4
af49cf598,1,0.043603346,0.112742834,0.4423217,0.29279238,0.108539715
ea1318971,4,0.01152516,0.15031423,0.30807087,0.20796995,0.32211977
2455effb8,3,0.008455679,0.034297794,0.44227886,0.5065418,0.008425899
cd067a495,3,0.0067079854,0.17904195,0.46820918,0.3427127,0.003328225
91697ee90,1,0.01268903,0.13528527,0.34360182,0.2570954,0.25132847
08e703dfc,3,0.007562797,0.27187732,0.427294,0.28352222,0.009743625
81f1d4d5c,1,0.01894882,0.12777546,0.08929224,0.07281209,0.6911714
acada131d,4,0.0077084387,0.046774015,0.11381699,0.12721114,0.70448947
90bcfd0e4,4,0.049355004,0.30258656,0.3723341,0.2126591,0.06306525
34221a4f8,1,0.036768004,0.43964547,0.27701426,0.1321366,0.11443566
d583d44d2,4,0.005809058,0.26025334,0.3707193,0.34199902,0.021219267
3d889fe46,3,0.017825129,0.44497848,0.36205208,0.15577795,0.019366346
225d2e242,4,0.013617408,0.24180797,0.3488739,0.30197382,0.09372688
6fdb43f0b,2,0.0031864732,0.023227554,0.2971481,0.6015654,0.07487238
85a0bad4f,2,0.097421475,0.1555438,0.14813565,0.10244263,0.4964564
0327b8e94,3,0.018266674,0.21876734,0.3755343,0.2395171,0.14791453
f594a2e18,2,0.017867219,0.55492556,0.2725232,0.11134809,0.043335877
7e8bab7a5,4,0.00451254,0.032983247,0.1378616,0.17843257,0.6462101
a77d17ef8,4,0.011569748,0.051380694,0.063712955,0.06667485,0.80666167
a77b63ee1,3,0.008731308,0.34275883,0.32773134,0.31597483,0.004803666
ea9d13261,2,0.021138167,0.15196733,0.18895335,0.1314857,0.5064554
f9f914ed3,2,0.013451353,0.46242237,0.32598367,0.19390944,0.004233155
a206ce13b,1,0.0126496265,0.08155286,0.24770832,0.2558169,0.40227234
eed6f01c9,4,0.12122988,0.20835152,0.17420824,0.124996275,0.37121406
a486e2ab6,1,0.019271098,0.39990968,0.3407875,0.20891331,0.031118441
be5fb246e,1,0.018564422,0.14316572,0.23289382,0.18220629,0.4231697
f304e7fb3,4,0.010117247,0.042595178,0.22422893,0.24939953,0.47365907
2b6b2524b,4,0.004439983,0.20272563,0.46158704,0.29051927,0.040728025
06c724ada,1,0.014693842,0.17851444,0.28866118,0.27706802,0.24106248
6dd91ba4d,1,0.026466977,0.4682786,0.30487645,0.1654675,0.034910515
fd68d0b58,2,0.012307172,0.016896157,0.17257343,0.2531096,0.54511356
90c5437de,2,0.0046035866,0.027563753,0.3299019,0.50702274,0.130908
ff2224b9d,3,0.02761473,0.055196576,0.16578068,0.19492343,0.5564846
b16b24c21,4,0.032091223,0.11996724,0.06064077,0.041887328,0.74541336
98f5b7ecf,3,0.00948137,0.10781657,0.3445452,0.42503455,0.11312226
84e146ba6,3,0.008731308,0.34275883,0.32773134,0.31597483,0.004803666
fc1ac0d75,3,0.05681582,0.37076154,0.15073405,0.07381672,0.34787184
c79c98af1,4,0.0032308486,0.040532686,0.44329336,0.48211315,0.030829912
8bacce548,1,0.008625531,0.2779586,0.42875922,0.28084454,0.0038121175
8e8965ae1,3,0.01930359,0.13678572,0.22254345,0.16588585,0.45548135
31c2215c1,2,0.005321004,0.03098355,0.2163856,0.36501476,0.3822951
f5e310e82,2,0.09523482,0.27340353,0.12107523,0.07305289,0.4372336
132670005,4,0.021847494,0.24414307,0.35421473,0.22841144,0.15138325
be59708a0,4,0.016161364,0.043550808,0.060643964,0.06250406,0.81713974
ef9b5808b,2,0.005373328,0.21751456,0.3637586,0.3543019,0.0590516
173fa657f,2,0.09954554,0.28842714,0.11474829,0.07359501,0.42368403
9cac98ce6,2,0.009845657,0.29257575,0.3844253,0.2451099,0.06804333
b9c0de515,4,0.009415125,0.025445074,0.12485343,0.18652177,0.65376455
07e427e0c,4,0.021108195,0.06318737,0.21829946,0.24404694,0.45335808
fa39dd076,3,0.025469735,0.20107964,0.31031936,0.22730857,0.23582269
edc5c168a,4,0.006575989,0.02453211,0.0664282,0.0865953,0.8158683
e58fceabe,1,0.014013773,0.3715417,0.3530242,0.19314317,0.06827715
adc03f8b6,1,0.0039676833,0.0480509,0.43471086,0.50167155,0.011599047
850875906,1,0.006242484,0.083885565,0.45370018,0.44013792,0.016033784
474f23a3a,3,0.003116331,0.091734126,0.44735825,0.4192162,0.038575076
43cd2eb4e,3,0.0235096,0.29307386,0.3235384,0.18905295,0.17082514
6608d48b2,2,0.0086698625,0.09563299,0.3214545,0.33429027,0.23995231
65df826e8,2,0.07154531,0.3491457,0.3029808,0.17798395,0.09834424
ab0bb2f5a,4,0.022477817,0.07342447,0.13290042,0.123718865,0.6474784
e6f88d19d,4,0.016738374,0.31443727,0.28013292,0.17705546,0.21163599
4d73d97fd,4,0.010830077,0.059546106,0.12887521,0.13568614,0.6650624
b03b1a110,3,0.0058515756,0.02076096,0.36397636,0.5907614,0.01864972
91df1b68f,1,0.039587323,0.2486834,0.30748406,0.1833555,0.22088972
6f46311db,1,0.00676795,0.05360521,0.41188163,0.5118402,0.015904998
51a0d55ba,4,0.004818058,0.08305657,0.38402632,0.29060048,0.23749855
ca2c00404,2,0.0028968775,0.08159047,0.4387303,0.4477037,0.02907859
0b501f1d8,4,0.0059197866,0.019853054,0.36275527,0.59112227,0.020349625
0edacb2ed,2,0.026976375,0.13343996,0.18788381,0.14203964,0.50966024
e7dca0b2b,1,0.025383864,0.07732055,0.1369019,0.122670464,0.6377232
707b0c535,3,0.006665229,0.18530907,0.36565116,0.3162778,0.12609673
88b992d13,1,0.0063483417,0.17822854,0.37722284,0.37292033,0.06527997
6ac437438,2,0.009154206,0.3547462,0.36627093,0.26468074,0.005147982
57cd5663c,1,0.005835971,0.25496164,0.455073,0.2660275,0.01810193
1696809dd,1,0.008731308,0.34275883,0.32773134,0.31597483,0.004803666
b0dc1d4f0,1,0.00676795,0.05360521,0.41188163,0.5118402,0.015904998
4fc7557be,1,0.01944004,0.4113885,0.36671424,0.17073049,0.031726718
d3dbf1e95,1,0.034045484,0.28241554,0.28990474,0.23486835,0.15876587
e133ab2f1,4,0.038870815,0.43167835,0.3443493,0.17347264,0.011628935
eea123bb1,2,0.06222103,0.22424597,0.34735328,0.21758097,0.14859873
60a36cab1,4,0.0150643075,0.10521246,0.25875995,0.21807699,0.40288627
23bf0ed46,3,0.011874177,0.4283553,0.38355407,0.1690594,0.007157034
321d04634,4,0.014107034,0.16105777,0.12422072,0.08470864,0.6159058
ae19ab91d,2,0.010337643,0.36374143,0.40449992,0.20668042,0.014740626
2c4089e4f,3,0.005039126,0.02526622,0.12870821,0.21190369,0.62908274
94b587221,2,0.017329933,0.09800522,0.354222,0.3056311,0.22481178
67be298a7,4,0.013254505,0.16365953,0.42675793,0.29324305,0.10308508
32acc8a7a,3,0.044604372,0.3209817,0.3768868,0.22234939,0.03517771
c2b16f8ae,2,0.014355395,0.24366197,0.28762868,0.20168924,0.25266472
28a0ae4fe,4,0.011447253,0.023834905,0.11919115,0.19568957,0.6498371
89f28de34,4,0.06945144,0.07685315,0.13573839,0.08558277,0.6323743
973278f56,4,0.011119081,0.15025955,0.19714354,0.14451556,0.49696222
53fba6573,4,0.0075928806,0.22132158,0.19159876,0.15563107,0.42385566
c1db71d88,2,0.0058475994,0.08192264,0.42901742,0.36692965,0.11628269
1557f91e8,0,0.019765036,0.41608956,0.35855576,0.18149133,0.024098301
ae42b09ce,1,0.020938668,0.39227295,0.33325976,0.20910579,0.0444228
84fdd34c7,2,0.0076174308,0.2805205,0.4406832,0.23413421,0.037044674
dc7a53ba0,4,0.0051548197,0.06517916,0.45952183,0.4551962,0.014947906
5ab429fcb,2,0.024081616,0.08649001,0.21002066,0.1772586,0.5021491
37cb01a87,1,0.043808527,0.08089937,0.21293724,0.19414611,0.46820876
ff2cf88a0,4,0.0066156564,0.028487483,0.24094093,0.36033294,0.363623
87bdcbcdd,4,0.008899395,0.055463653,0.15639159,0.14815092,0.63109446
87a16f3fb,3,0.005558677,0.030476697,0.41672307,0.5370854,0.010156145
60d72fc85,4,0.014491856,0.011465379,0.01401409,0.020249562,0.93977916
d4ce7a1ed,1,0.018835327,0.4432184,0.3393294,0.17037228,0.028244577
c56432da8,3,0.036465872,0.08865702,0.20143302,0.19110155,0.48234257
3a88e6c8f,4,0.004735982,0.1313167,0.49138382,0.34567457,0.026888955
0b459b60b,2,0.024831766,0.19384202,0.14060003,0.10608232,0.5346438
3d9346cfb,4,0.006532469,0.056265492,0.15371715,0.14145893,0.642026
a0490612e,1,0.023127638,0.45055676,0.31407717,0.19900964,0.013228814
5b346ef59,1,0.035070363,0.33833084,0.24467753,0.13545056,0.24647073
22ff7ca25,1,0.020918109,0.30401403,0.3799649,0.19576566,0.09933737
bdc94bd91,3,0.032423455,0.31072718,0.38560286,0.18127947,0.08996701
bd16029b7,1,0.0026542328,0.1823352,0.44251752,0.31944236,0.05305066
3ee05e0d5,3,0.0096562095,0.1522668,0.3757772,0.4461458,0.016153945
dcf366e02,1,0.03183121,0.36793277,0.34029737,0.19159274,0.068345845
fd8bb16c6,2,0.034042172,0.54303163,0.26647732,0.13266593,0.023782924
6dcce539c,3,0.008865586,0.3142501,0.4121239,0.23363322,0.031127172
9f4f97c61,1,0.022248385,0.5325335,0.27449283,0.10189923,0.068826
609e37f6a,1,0.009139651,0.113098785,0.24970794,0.1982734,0.42978024
5d45dae82,2,0.045359477,0.21745308,0.13499533,0.088304326,0.5138878
a31d4c0f0,4,0.049307108,0.24067351,0.31093368,0.24822336,0.15086234
06adfc154,2,0.007720905,0.22841334,0.40636504,0.3479821,0.009518673
83166fea8,1,0.0049542827,0.32891122,0.3755318,0.28052473,0.0100779515
761523328,1,0.016305797,0.18657996,0.4184703,0.26821086,0.11043309
cc09a719b,3,0.0142207155,0.09353783,0.2863354,0.22855246,0.3773536
bff5e06f5,4,0.009347281,0.47729746,0.33991563,0.16010422,0.0133353975
3f109dab7,2,0.0041145873,0.26987615,0.44588056,0.26508513,0.01504352
058394848,2,0.039577916,0.50641114,0.239463,0.10674921,0.10779873
880a0ac07,2,0.0072027515,0.11475841,0.46286944,0.40975642,0.005412937
8afeab374,2,0.018185493,0.4633552,0.29883933,0.21414003,0.0054798825
9c7476c25,1,0.013183614,0.71247077,0.18372084,0.083652206,0.0069726645
b906d9b78,2,0.020152094,0.17564109,0.45640978,0.32554188,0.022255136
5da6b63bc,4,0.074150056,0.14494123,0.12728338,0.10669839,0.546927
923a58e31,3,0.0057413834,0.074375056,0.39159203,0.51209325,0.01619831
d1d9012db,1,0.0071933134,0.4045309,0.3363099,0.21629176,0.0356741
2836c44dc,1,0.008731308,0.34275883,0.32773134,0.31597483,0.004803666
6114449db,3,0.0062082713,0.027362803,0.4044871,0.5507777,0.011164097
17880e117,2,0.0065659573,0.06138967,0.1344213,0.15802951,0.6395936
5376c81df,0,0.01652915,0.5472492,0.27692732,0.13627869,0.023015622
64e5f3abe,4,0.0062401136,0.043054197,0.27542055,0.41575554,0.25952953
f45457bdc,4,0.009421776,0.21835785,0.28927302,0.19781695,0.2851304
1a67ffb8b,1,0.05872565,0.3143331,0.23662381,0.124859765,0.26545766
f5cb16efb,4,0.03305454,0.06262813,0.10808582,0.08470658,0.711525
2b54ee792,2,0.023751881,0.2415641,0.3055798,0.16453417,0.2645701
0c64a0f1b,3,0.0062341746,0.025800698,0.3980202,0.5580769,0.011868094
95855babf,3,0.0062070917,0.31984082,0.40565884,0.26266223,0.005630984
441594b56,4,0.011133225,0.27830365,0.29952854,0.21443878,0.1965958
9819716c8,3,0.0072809737,0.036303654,0.44398713,0.5040256,0.008402581
bf7c0f270,2,0.0034564026,0.112493806,0.3958801,0.42510608,0.063063584
20bad295b,0,0.039340347,0.39708042,0.34749734,0.182592,0.033489928
54314d17b,2,0.019133262,0.23938422,0.40199354,0.28994974,0.049539264
c8cc85a15,2,0.020425571,0.17067549,0.21394774,0.17497104,0.41998008
c8cca430f,3,0.021984914,0.061077464,0.07251609,0.068587385,0.77583414
9e6570928,4,0.0085786395,0.047931977,0.115304425,0.1199114,0.7082736
2f2f38f47,2,0.013517527,0.3855998,0.3601753,0.18060535,0.060101956
6ab4a944b,2,0.026625693,0.4364405,0.30797207,0.1887918,0.040169977
876dd37df,4,0.018961217,0.18196043,0.26588485,0.1846317,0.3485618
a322972da,1,0.016440092,0.131862,0.28114548,0.24008791,0.3304645
3c2e29219,4,0.0063859075,0.052539892,0.17377321,0.19512028,0.57218075
2ac979cf7,3,0.025092166,0.30735996,0.29756752,0.18511479,0.18486562
75f582ad6,1,0.025008941,0.1731914,0.19939297,0.1368017,0.4656049
ef086278a,4,0.014412988,0.2556829,0.3521993,0.24220087,0.13550399
2be9fa813,2,0.02510877,0.22775286,0.27909195,0.1640414,0.30400503
4236c9245,3,0.0067983703,0.10801698,0.45672125,0.35503733,0.07342615
a684871b0,4,0.013950306,0.28782558,0.36001652,0.20553376,0.13267383
cd81fa60a,4,0.020213598,0.49487135,0.29969808,0.11368575,0.07153115
89347826e,3,0.007807783,0.11068893,0.4693314,0.38716376,0.025008064
dcf17ac48,4,0.16359451,0.16504753,0.19760256,0.14691827,0.32683718
b1cb5d0ec,2,0.013672043,0.48711878,0.31554306,0.17894933,0.0047167335
d8519e771,2,0.0053802836,0.472337,0.3472596,0.1616754,0.01334769
a091487fb,3,0.012683117,0.0869921,0.1666275,0.17056255,0.56313473
cbf3467d9,1,0.01762135,0.4393829,0.3814236,0.15846246,0.003109692
fd7ae9b79,2,0.009868637,0.39531538,0.36581975,0.19923075,0.02976556
eff5c562e,2,0.0110689225,0.069399886,0.07034532,0.07173542,0.7774505
0a38a1059,4,0.0033651616,0.109319665,0.39193624,0.43707347,0.058305386
373b98352,3,0.004357795,0.02004432,0.07775745,0.116847016,0.78099346
5eb152e2a,3,0.014757309,0.0837683,0.42377234,0.46875742,0.00894463
1069c72a9,3,0.010839889,0.4848793,0.3145652,0.14003769,0.049677983
f83c963d2,4,0.013571452,0.56878155,0.25239992,0.11630351,0.048943482
7c4b2e0c0,2,0.04420768,0.3986336,0.24452971,0.1426408,0.1699882
a90da3a12,4,0.0088054,0.15168685,0.34289694,0.37418267,0.12242813
365f29337,2,0.010081707,0.08245347,0.36170012,0.4398843,0.10588035
1b5fd0e44,3,0.010126894,0.4238295,0.3672344,0.191585,0.007224253
370d17232,4,0.021733036,0.21837567,0.36791998,0.27237868,0.11959269
c72bd65dc,4,0.026947537,0.036458235,0.027880408,0.021685388,0.8870285
6f0d943dc,2,0.0124510005,0.20372282,0.3229922,0.22407004,0.23676394
6223c652f,2,0.047166876,0.34527555,0.2678445,0.14000641,0.19970666
8e92ebde6,2,0.014956486,0.34646398,0.38534826,0.24604514,0.007186134
972a081f2,1,0.006173588,0.46770725,0.3453562,0.15531594,0.025446983
62ad62e0a,4,0.0093211895,0.05111479,0.24953532,0.3615002,0.3285285
a72492a9d,3,0.03181512,0.30155277,0.28856274,0.1687903,0.20927903
23987e634,4,0.007052955,0.35567185,0.33680412,0.19798875,0.10248228
4ac47ceae,1,0.006740296,0.08308409,0.242145,0.25155902,0.41647157
926c92b39,3,0.016172882,0.42028853,0.31887975,0.16116564,0.08349315
f348564a5,2,0.1608947,0.26034555,0.2987851,0.16748421,0.11249041
40bd89515,2,0.019939154,0.13495651,0.42326885,0.26943964,0.15239581
69ae5dba1,1,0.02433883,0.17309763,0.3844851,0.21889037,0.19918811
75f3eb3f8,3,0.03756933,0.43219092,0.28795075,0.14886354,0.09342551
5d808057a,0,0.016013466,0.29053375,0.39576072,0.26216432,0.03552773
72b996452,3,0.0059915083,0.027622024,0.35858718,0.5174652,0.090334125
9e6f98ce2,3,0.008471627,0.04268184,0.10038752,0.12545767,0.72300136
4302e8f50,2,0.035706546,0.43365976,0.3194065,0.18152085,0.029706316
990e04b81,1,0.013807394,0.31458563,0.41795257,0.20493197,0.04872247
73704a89b,0,0.046341233,0.43900678,0.2923137,0.1541583,0.06818003
5e8cbcc56,3,0.0077010565,0.10250039,0.32390866,0.35042295,0.21546696
343c1f526,3,0.00800527,0.25682396,0.33872327,0.36886033,0.027587146
29193bf76,2,0.0038765296,0.033628616,0.29494923,0.389155,0.27839053
644d07ccb,3,0.0047368943,0.024428137,0.36092913,0.59463197,0.015273805
5ab4a7a66,2,0.03751198,0.23396294,0.33037752,0.18061216,0.21753536
dcb0314b0,3,0.031230152,0.1345883,0.21599805,0.17910543,0.43907803
b7f7e01c6,3,0.037542388,0.07864871,0.19190031,0.12968826,0.5622204
fd38d0da0,4,0.025988253,0.3629123,0.32471624,0.21053514,0.07584808
da9b9db54,2,0.0091495495,0.039363723,0.110803336,0.12125468,0.71942866
f74ad48ff,1,0.009878739,0.087627634,0.25088188,0.22879806,0.42281374
6f12e6d07,1,0.014608301,0.219928,0.3921344,0.26537943,0.107949875
a6fea1d1a,1,0.045673184,0.055419695,0.128102,0.10950742,0.6612977
a8055a2ba,2,0.03144333,0.29174528,0.3796686,0.24640565,0.050737143
9fe6f98a5,4,0.011921889,0.078447394,0.25412348,0.20952523,0.44598213
da353217d,2,0.00926002,0.5924641,0.26616696,0.122989275,0.009119652
c7195edba,3,0.006799717,0.03140857,0.1505639,0.2818044,0.5294234
a55a04a05,4,0.0349223,0.40664616,0.31116107,0.1784339,0.06883646
e0d18f038,4,0.017742582,0.4876187,0.30960438,0.15893814,0.02609618
00c19f4fa,2,0.007486265,0.09615502,0.50585145,0.35581407,0.03469323
484346fbc,0,0.008778183,0.44563058,0.34525523,0.19318435,0.0071516866
dd5f93066,2,0.017556278,0.104365505,0.25981396,0.23082823,0.387436
9ff766a26,0,0.1089879,0.10684409,0.1343219,0.10555475,0.5442914
8623ecf43,2,0.027599959,0.41250357,0.25754085,0.12259034,0.17976531
cf85bd080,2,0.008731308,0.34275883,0.32773134,0.31597483,0.004803666
21fcd15c6,2,0.017439641,0.13611303,0.22224978,0.19476809,0.4294294
1d6a1b32c,2,0.008731308,0.34275883,0.32773134,0.31597483,0.004803666
c3b94defa,1,0.009826582,0.27822965,0.4511324,0.2395072,0.021304153
714b4fa64,2,0.0046404074,0.10544344,0.48547322,0.39953455,0.0049083196
0f1424059,1,0.02089463,0.24209374,0.31695852,0.19478205,0.22527106
382cc2865,2,0.011068631,0.41875193,0.369175,0.16726567,0.03373876
9684a1603,4,0.012643038,0.022961892,0.03685256,0.041489996,0.8860525
b34a4f038,4,0.02551269,0.056290325,0.11152471,0.11921968,0.6874527
07cc0ce27,2,0.0056611234,0.024887992,0.075236954,0.13186291,0.7623511
db0875ffd,1,0.012382793,0.28115895,0.4039549,0.29703462,0.0054687727
73dedcf29,2,0.0068110568,0.028390989,0.111856036,0.16754338,0.68539846
a4f6acdb6,4,0.008172903,0.07638302,0.44591886,0.42770967,0.04181555
c98ae8e1e,4,0.08554332,0.2566422,0.111235626,0.07055272,0.4760261
22937e80e,4,0.12568478,0.32630736,0.15099733,0.09261849,0.3043921
9e2a19b16,4,0.011958031,0.26424244,0.2888684,0.2288329,0.20609821
2cde24ccc,4,0.007207648,0.2444521,0.43362162,0.29962775,0.015090901
f5d7daf1a,3,0.013243667,0.3772974,0.3780261,0.18656711,0.04486564
b70f7c3d6,2,0.008709864,0.072584614,0.2715583,0.33795428,0.3091929
bc14cca27,4,0.0070316303,0.08453611,0.22712387,0.30657643,0.37473196
8445b97aa,1,0.027958361,0.44282353,0.3437325,0.16956086,0.015924765
7e1af1787,2,0.016557435,0.13036314,0.42551613,0.4171233,0.010439989
029b05087,3,0.0056429356,0.055292375,0.31265122,0.36612442,0.260289
2ddbad288,3,0.05198801,0.13336466,0.08258298,0.059429556,0.67263484
d7696fdac,4,0.011417574,0.02920082,0.07409629,0.103484586,0.78180075
7395e5c70,3,0.048412465,0.3962879,0.2978292,0.13644063,0.1210298
3e411bd12,4,0.0042138984,0.2376144,0.43723312,0.310722,0.010216533
036c684d3,2,0.012651546,0.14960231,0.24854702,0.2113767,0.37782246
b93abca0b,4,0.009505897,0.10817578,0.3726552,0.35607362,0.15358955
3f568e3a2,1,0.014501458,0.13829964,0.16001165,0.13063096,0.5565563
eac772633,4,0.032679275,0.44779098,0.27483332,0.12895693,0.11573945
573f51aca,3,0.008806548,0.052536067,0.4894562,0.44372535,0.005475771
274c7f123,4,0.023187114,0.40352887,0.29608637,0.15882295,0.118374676
b9d49b198,3,0.0075415373,0.15743442,0.34678817,0.27778953,0.2104463
7a6bc9e55,3,0.0072790957,0.37904245,0.37177017,0.23434758,0.0075606904
569e2b299,4,0.016091079,0.101328075,0.26262254,0.2304589,0.3894994
fa773690e,2,0.0037251962,0.02989221,0.3648246,0.5726001,0.02895787
db6b79545,4,0.05025519,0.1792051,0.09340754,0.06079252,0.61633956
0c4c55b39,3,0.055234145,0.09671479,0.35424775,0.34895745,0.1448458
28f1efe3c,1,0.045953076,0.33257878,0.26858297,0.14534359,0.20754161
970910885,1,0.01689544,0.543072,0.2635311,0.16837928,0.008122164
36d764abf,1,0.011784094,0.23442192,0.40157458,0.2928967,0.05932269
61e7f4ebe,1,0.021190714,0.54051924,0.26657552,0.12250892,0.049205583
6fea8ac52,4,0.01456741,0.033330105,0.07887093,0.10258764,0.77064395
6914ade58,3,0.016680425,0.06455149,0.36831397,0.44261366,0.10784047
560d2b399,4,0.07101975,0.4279731,0.2063257,0.11317921,0.18150231
af4941f15,3,0.0059059677,0.07695551,0.3966538,0.4233463,0.097138405
9358ef6d7,1,0.021987969,0.17118831,0.39977658,0.26800683,0.13904034
c296177eb,3,0.00713936,0.087679066,0.23243181,0.29315242,0.3795973
556549333,1,0.02847117,0.50346154,0.26903006,0.12895507,0.07008218
e2bb56954,4,0.032370742,0.012349486,0.008786276,0.010829843,0.93566364
b7351540f,3,0.033056375,0.12874085,0.11713788,0.08694848,0.6341164
5ac95823c,2,0.014477294,0.07623323,0.16765891,0.1570281,0.5846025
ad5250ecf,3,0.002260345,0.025899692,0.36618927,0.57770413,0.027946541
e156e8aa0,2,0.016160645,0.3042448,0.45602325,0.21983226,0.0037391512
4b3efcfe0,3,0.0071541,0.32392022,0.33164582,0.19548988,0.14178996
bb90447e5,4,0.0054257596,0.029709218,0.041803513,0.060066547,0.8629951
e0736a22f,1,0.021598298,0.40644592,0.34804234,0.15889822,0.06501524
ae946bb63,0,0.03001218,0.3566343,0.34269562,0.20746505,0.063192844
92b5de07f,1,0.028986998,0.381994,0.32489583,0.15762849,0.10649463
51337d3a4,3,0.07730818,0.28429642,0.13759495,0.08548873,0.41531175
cf9bc2dc8,4,0.010065336,0.039340932,0.053262953,0.06566735,0.8316634
e2f5253f7,4,0.012179284,0.15895543,0.35525855,0.31243637,0.16117036
0e9c1385c,4,0.018623669,0.16799891,0.42574725,0.29726556,0.0903646
ec322a0f2,2,0.025283976,0.4228021,0.3632793,0.17789012,0.010744557
6d5b6616f,3,0.017321486,0.34979072,0.24775283,0.21204413,0.17309085
420193f17,1,0.02250436,0.1756966,0.20049271,0.14592955,0.45537683
703f1a4c4,3,0.009810125,0.041838367,0.3048998,0.3807363,0.26271537
3bb0c9458,1,0.056181483,0.21391262,0.25330058,0.16667327,0.30993202
cedeef1a7,2,0.0047493274,0.14575702,0.4827428,0.35965714,0.0070937485
2fdc23bcb,1,0.012616044,0.277169,0.32110092,0.19818492,0.19092911
43c623f94,2,0.005438687,0.016598081,0.29681548,0.48329687,0.1978509
4edc9ecc5,1,0.008393845,0.05658735,0.11475448,0.12325968,0.6970046
087804d85,1,0.056501653,0.25200522,0.24160002,0.15965971,0.29023337
902e7f8aa,1,0.013218602,0.37750643,0.4435568,0.15005136,0.015666751
1c4d99f6e,2,0.011933889,0.11062642,0.48622265,0.3216407,0.06957629
ea3c51eb3,2,0.016617082,0.22902866,0.35501608,0.22804183,0.17129637
63e2cb92e,2,0.018458746,0.09100205,0.4623581,0.39705384,0.031127302
ece36dc30,1,0.0344645,0.45163202,0.2925077,0.15825787,0.06313791
63c049a9e,4,0.0112517625,0.38781118,0.32462537,0.19873509,0.07757658
1169ea6c5,3,0.08878351,0.13581486,0.18235864,0.124372564,0.46867043
0cf7fae9d,0,0.04757661,0.41887334,0.24890216,0.120978326,0.1636696
7125e101b,3,0.003944513,0.14976653,0.4724423,0.34059405,0.03325267
83502a253,4,0.0066412557,0.11109827,0.20486388,0.19753246,0.4798641
402799b02,3,0.007633935,0.034704406,0.43413463,0.51484,0.00868704
de97498e6,3,0.011371285,0.05983991,0.079645745,0.10569558,0.7434474
70edbb1e3,1,0.0052019823,0.051761605,0.18608946,0.24229608,0.5146509
3086dc257,2,0.04293729,0.47184652,0.29086602,0.13127218,0.063078016
b5fd8a091,2,0.036525697,0.7096415,0.17152815,0.06286005,0.01944454
2374a1c12,1,0.007047687,0.04224572,0.13994455,0.1596719,0.65109015
78631549e,3,0.008570819,0.11468023,0.30525535,0.29990694,0.27158666
3ca799ab8,2,0.033305407,0.42867336,0.30841714,0.18395452,0.045649648
88db34068,1,0.010744425,0.43035036,0.3675985,0.17648084,0.014825827
ba16e7f4b,3,0.0068047466,0.19710357,0.36672288,0.34784067,0.08152814
06cd6c623,2,0.02427085,0.061225794,0.12132031,0.117709786,0.6754733
dde4e26d1,3,0.03331184,0.28999376,0.33128235,0.15695898,0.1884531
1fba191e3,4,0.029188951,0.19198333,0.20954072,0.13939328,0.4298937
cbd8840cd,4,0.05070676,0.2621285,0.22254017,0.1427581,0.32186645
79b439763,2,0.008956417,0.12516199,0.49015707,0.33617175,0.039552744
2ca3bc8f5,3,0.012658256,0.3576708,0.36279726,0.24442373,0.022449913
f160ae385,3,0.0033518479,0.017409295,0.31551227,0.5481318,0.11559482
c3deb0697,4,0.027879164,0.118672304,0.2000686,0.15080896,0.50257105
ec9da833d,1,0.006726534,0.39333928,0.3049593,0.14839414,0.14658071
785150e60,3,0.012658421,0.27271342,0.38628232,0.31923902,0.009106833
6d55edd17,1,0.010920381,0.092197865,0.43992987,0.4453247,0.011627125
5fc6599fc,3,0.06120416,0.5718695,0.19605823,0.08674455,0.084123544
9abb10f2f,1,0.009715339,0.16591386,0.4399039,0.3457506,0.03871636
0d4c495dd,3,0.01264664,0.24425744,0.4031176,0.32941785,0.010560387
82c90e313,3,0.0051260474,0.20132557,0.3957823,0.36951184,0.02825428
fecec878e,4,0.04429125,0.4786502,0.23543614,0.12972438,0.11189802
c3945aa2e,3,0.046600595,0.21093735,0.35476163,0.22590135,0.16179906
75f3f26cd,2,0.010971551,0.19015367,0.3826114,0.24878205,0.16748141
c275f0975,4,0.029536083,0.29402202,0.25630423,0.17020126,0.24993642
c504cbfd4,4,0.046206597,0.2762768,0.26787895,0.17297961,0.23665804
89ba257e1,1,0.02374141,0.3940886,0.381204,0.1895651,0.0114008635
2716a01b4,3,0.006590158,0.030657314,0.424816,0.52827513,0.0096613625
902a255d2,1,0.03507309,0.27375802,0.14646652,0.08331137,0.46139106
5b7fd5349,3,0.008731308,0.34275883,0.32773134,0.31597483,0.004803666
9fe96f804,2,0.0049791457,0.35313118,0.38958108,0.24020919,0.012099365
ab38d2296,4,0.1962879,0.22343275,0.11480446,0.06309833,0.4023766
fa9df3011,1,0.02374663,0.425328,0.28384456,0.14542544,0.12165531
5b8610245,2,0.0047600917,0.22062726,0.3945536,0.3427717,0.03728728
76b67f389,1,0.010592754,0.28382045,0.39008632,0.24318601,0.07231453
67e77a11c,4,0.041122258,0.4133568,0.26410824,0.14937009,0.13204263
9c68827b5,4,0.009342402,0.020333234,0.035158534,0.04520466,0.8899611
9699a3d34,2,0.04227522,0.08237863,0.09386243,0.09027954,0.69120413
2db012118,1,0.022183817,0.45578748,0.29720932,0.15628034,0.06853901
