PetID,AdoptionSpeed,resnet_prob_0,resnet_prob_1,resnet_prob_2,resnet_prob_3,resnet_prob_4
08e703dfc,3,0.08738021,0.059823785,0.15729514,0.2117488,0.48375204
81f1d4d5c,1,0.10742583,0.122946516,0.24736033,0.22321928,0.2990481
acada131d,4,0.06880335,0.07761875,0.34132645,0.3739688,0.1382826
90bcfd0e4,4,0.07077791,0.035519924,0.15073575,0.27599615,0.46697032
34221a4f8,1,0.09836708,0.09142973,0.1660031,0.48862544,0.1555747
d583d44d2,4,0.04770397,0.18433602,0.26446852,0.29023147,0.21326004
3d889fe46,3,0.3417438,0.2940626,0.15163864,0.12086734,0.09168763
225d2e242,4,0.040255062,0.03413068,0.14679822,0.16310687,0.6157092
6fdb43f0b,2,0.09810148,0.074777566,0.12723975,0.27405974,0.4258214
85a0bad4f,2,0.18830748,0.09501984,0.30856794,0.22060435,0.18750036
0327b8e94,3,0.2,0.2,0.2,0.2,0.2
f594a2e18,2,0.039721187,0.18649296,0.2512909,0.38074836,0.14174654
7e8bab7a5,4,0.10323544,0.09153775,0.23691194,0.19269975,0.3756151
a77d17ef8,4,0.08557448,0.1729518,0.15790008,0.21917208,0.36440155
a77b63ee1,3,0.09113,0.08459844,0.33964464,0.44803774,0.03658911
ea9d13261,2,0.11681825,0.1746248,0.29062298,0.17529756,0.24263643
f9f914ed3,2,0.1496567,0.23686518,0.25653997,0.19671604,0.16022211
a206ce13b,1,0.07654427,0.634669,0.15682875,0.06321003,0.06874798
eed6f01c9,4,0.110112265,0.05683683,0.16968341,0.4345731,0.22879437
a486e2ab6,1,0.14137931,0.17738351,0.18539776,0.16984004,0.3259994
be5fb246e,1,0.05558518,0.1871263,0.2373597,0.38097024,0.13895863
f304e7fb3,4,0.10071189,0.076151356,0.11335789,0.08572385,0.624055
2b6b2524b,4,0.2,0.2,0.2,0.2,0.2
06c724ada,1,0.36542818,0.21495138,0.18668917,0.18225268,0.05067852
6dd91ba4d,1,0.21217117,0.36040586,0.21001403,0.16688976,0.05051914
fd68d0b58,2,0.10504462,0.21974842,0.24844585,0.24890122,0.17785995
90c5437de,2,0.082512654,0.35667285,0.21305709,0.19785303,0.14990439
ff2224b9d,3,0.08868638,0.10943287,0.28129476,0.15992513,0.3606609
b16b24c21,4,0.09495069,0.039882034,0.095113076,0.23277822,0.53727597
98f5b7ecf,3,0.12317005,0.2684223,0.26563534,0.20042947,0.14234282
84e146ba6,3,0.0996308,0.10228649,0.23590045,0.15812492,0.40405735
fc1ac0d75,3,0.052438922,0.038527828,0.20475024,0.61366373,0.09061922
c79c98af1,4,0.048200943,0.17157169,0.21506125,0.1766348,0.38853136
8bacce548,1,0.1571967,0.20833075,0.25247538,0.24889512,0.13310204
8e8965ae1,3,0.24828005,0.18868633,0.18096568,0.21117686,0.17089102
31c2215c1,2,0.09719806,0.09623194,0.2495508,0.24000043,0.31701878
f5e310e82,2,0.057829604,0.077666394,0.30486047,0.19423847,0.36540508
132670005,4,0.0532407,0.03894222,0.08919407,0.24567217,0.5729508
be59708a0,4,0.069726616,0.027237087,0.13849454,0.22305113,0.5414906
ef9b5808b,2,0.07470917,0.5031357,0.2515759,0.12548523,0.045094058
173fa657f,2,0.08356721,0.41371575,0.19541755,0.27860457,0.028694976
9cac98ce6,2,0.12746778,0.05520094,0.21342601,0.17981307,0.42409223
b9c0de515,4,0.09365831,0.2074226,0.22885433,0.30507615,0.1649886
07e427e0c,4,0.108614944,0.07645934,0.19765761,0.37654826,0.24071991
fa39dd076,3,0.11737972,0.107372366,0.3363795,0.102355406,0.33651298
edc5c168a,4,0.058537953,0.011808263,0.034411114,0.039471805,0.8557708
e58fceabe,1,0.11937874,0.15631874,0.32989705,0.24455896,0.14984648
adc03f8b6,1,0.075253695,0.079212524,0.35954157,0.19525279,0.29073945
850875906,1,0.20911455,0.30038494,0.24209642,0.14638086,0.1020232
474f23a3a,3,0.057214513,0.037098136,0.25269583,0.5729607,0.08003092
43cd2eb4e,3,0.28147545,0.061560825,0.3002149,0.32334414,0.033404738
6608d48b2,2,0.11031506,0.12418586,0.19065388,0.2831819,0.2916633
65df826e8,2,0.16080017,0.3416907,0.18208815,0.29899964,0.016421424
ab0bb2f5a,4,0.2108483,0.064651415,0.19346167,0.17008965,0.36094898
e6f88d19d,4,0.14184435,0.10059989,0.20399283,0.28657892,0.26698402
4d73d97fd,4,0.081459306,0.061299473,0.12073857,0.23498492,0.5015177
b03b1a110,3,0.047236927,0.150789,0.38648948,0.345091,0.07039355
91df1b68f,1,0.046676785,0.1504466,0.21417253,0.5500152,0.038688846
6f46311db,1,0.08524437,0.10518995,0.23013179,0.21788627,0.36154762
51a0d55ba,4,0.21659252,0.080609344,0.2241126,0.25356257,0.225123
ca2c00404,2,0.115155526,0.44274494,0.18440591,0.17555372,0.08213987
0b501f1d8,4,0.06896311,0.18517922,0.26149544,0.32065177,0.16371043
0edacb2ed,2,0.1413726,0.15043868,0.178819,0.34168386,0.1876859
e7dca0b2b,1,0.24397917,0.2502889,0.20903699,0.16835989,0.12833507
707b0c535,3,0.20718884,0.057048917,0.21914513,0.28204477,0.23457234
88b992d13,1,0.17505537,0.1480561,0.25345567,0.20786119,0.21557163
6ac437438,2,0.07606076,0.2940309,0.30175784,0.27988783,0.04826265
57cd5663c,1,0.0969395,0.3129245,0.3570222,0.09617337,0.13694042
1696809dd,1,0.09296963,0.29797417,0.2452041,0.2729529,0.09089917
b0dc1d4f0,1,0.13016783,0.28548643,0.3124807,0.14231497,0.1295501
4fc7557be,1,0.082078144,0.1606659,0.21306872,0.18622561,0.3579616
d3dbf1e95,1,0.07068548,0.4720883,0.21772663,0.20304264,0.036456905
e133ab2f1,4,0.077988334,0.055970978,0.15120947,0.33301544,0.3818158
eea123bb1,2,0.10587085,0.10753808,0.16604057,0.2868749,0.33367556
60a36cab1,4,0.2,0.2,0.2,0.2,0.2
23bf0ed46,3,0.07491461,0.3451635,0.31522268,0.14104514,0.12365411
321d04634,4,0.0801794,0.29312602,0.31901658,0.19137432,0.11630368
ae19ab91d,2,0.114018455,0.14087424,0.22820134,0.34586927,0.17103666
2c4089e4f,3,0.05175437,0.030369166,0.06448901,0.14406751,0.70931995
94b587221,2,0.07211638,0.11321596,0.19848332,0.47660202,0.1395823
67be298a7,4,0.07086077,0.16583236,0.2637783,0.3632739,0.13625465
32acc8a7a,3,0.48786303,0.21989262,0.14364983,0.1031644,0.045430053
c2b16f8ae,2,0.17942473,0.22142479,0.21001859,0.22845358,0.16067831
28a0ae4fe,4,0.091477275,0.053711634,0.12589857,0.3252337,0.40367886
89f28de34,4,0.05219156,0.07517448,0.29159907,0.38489386,0.19614111
973278f56,4,0.201595,0.26466835,0.27104402,0.1373207,0.125372
53fba6573,4,0.055691984,0.07053274,0.22541608,0.4443706,0.20398857
c1db71d88,2,0.10261763,0.09164421,0.25526878,0.27436596,0.27610344
1557f91e8,0,0.35070324,0.111236155,0.23456529,0.21826224,0.08523307
ae42b09ce,1,0.07718509,0.14267741,0.37111753,0.19864489,0.21037506
84fdd34c7,2,0.07199763,0.07406577,0.28919095,0.21373637,0.3510093
dc7a53ba0,4,0.2,0.2,0.2,0.2,0.2
5ab429fcb,2,0.21135297,0.24526352,0.15808363,0.24830611,0.13699381
37cb01a87,1,0.3331318,0.21420829,0.21030886,0.14483444,0.09751658
ff2cf88a0,4,0.10259792,0.07031676,0.20561555,0.36892852,0.25254124
87bdcbcdd,4,0.07819294,0.05494513,0.18940431,0.22442952,0.45302814
87a16f3fb,3,0.05038649,0.13798669,0.286065,0.30878282,0.21677901
60d72fc85,4,0.041827578,0.031266283,0.07893515,0.5501638,0.29780728
d4ce7a1ed,1,0.11887355,0.34710738,0.15078168,0.29754975,0.08568762
c56432da8,3,0.06490177,0.06683335,0.028610768,0.36509943,0.47455466
3a88e6c8f,4,0.121184826,0.025234828,0.0325131,0.06978625,0.75128096
0b459b60b,2,0.17525698,0.18957895,0.23227414,0.24460673,0.15828316
3d9346cfb,4,0.11498573,0.027113857,0.21642062,0.36535698,0.27612278
a0490612e,1,0.115265176,0.25704145,0.2695416,0.17572625,0.1824255
5b346ef59,1,0.13092834,0.083536096,0.21859594,0.38647923,0.1804605
22ff7ca25,1,0.17556165,0.333492,0.2691394,0.15115488,0.070651986
bdc94bd91,3,0.110560395,0.11295656,0.23614779,0.2527788,0.28755647
bd16029b7,1,0.10213043,0.08375011,0.12196823,0.24685529,0.44529596
3ee05e0d5,3,0.118754975,0.13106205,0.20217429,0.26779333,0.28021538
dcf366e02,1,0.056012634,0.5254982,0.09328964,0.29679978,0.028399685
fd8bb16c6,2,0.1541842,0.19338623,0.28443736,0.20059949,0.1673927
6dcce539c,3,0.10210236,0.16719112,0.30159134,0.26318714,0.16592802
9f4f97c61,1,0.16702342,0.32941994,0.32352194,0.114555456,0.06547922
609e37f6a,1,0.073981725,0.25864223,0.24953717,0.30226806,0.1155708
5d45dae82,2,0.091237135,0.33177373,0.31505403,0.18195742,0.07997772
a31d4c0f0,4,0.12808776,0.07898968,0.12728699,0.4111571,0.25447842
06adfc154,2,0.09182333,0.10751135,0.21361457,0.15053417,0.43651658
83166fea8,1,0.22625896,0.31918928,0.21948786,0.17420878,0.06085516
761523328,1,0.08484382,0.09411782,0.24948554,0.32588342,0.24566936
cc09a719b,3,0.2763078,0.06373402,0.07335741,0.07665301,0.5099478
bff5e06f5,4,0.06223419,0.022637274,0.102774106,0.14087024,0.6714842
3f109dab7,2,0.051610403,0.54453075,0.3007919,0.0583254,0.04474148
058394848,2,0.13713366,0.21992671,0.2103685,0.17898796,0.2535832
880a0ac07,2,0.061161373,0.12774125,0.42103463,0.29975113,0.09031161
8afeab374,2,0.11995855,0.32388502,0.20482105,0.29626575,0.05506967
9c7476c25,1,0.083952725,0.10483004,0.20900711,0.29175672,0.3104534
b906d9b78,2,0.09771318,0.3235333,0.31882855,0.18474923,0.0751758
5da6b63bc,4,0.087907024,0.07951052,0.21668145,0.1340324,0.48186862
923a58e31,3,0.12681033,0.06715604,0.17107767,0.26216862,0.37278736
d1d9012db,1,0.0698164,0.15032256,0.29436442,0.18537669,0.30011988
2836c44dc,1,0.07842696,0.09847458,0.5291069,0.21243325,0.08155824
6114449db,3,0.12362139,0.108173855,0.31919476,0.32706353,0.12194647
17880e117,2,0.2,0.2,0.2,0.2,0.2
5376c81df,0,0.094883926,0.17179686,0.3303699,0.3008052,0.10214412
64e5f3abe,4,0.109199755,0.050141975,0.12989973,0.16851363,0.542245
f45457bdc,4,0.08758103,0.120148264,0.21570925,0.30494243,0.271619
1a67ffb8b,1,0.19355758,0.100122586,0.17649454,0.2759416,0.2538837
f5cb16efb,4,0.08528872,0.18439502,0.26836377,0.3015868,0.16036564
2b54ee792,2,0.2,0.2,0.2,0.2,0.2
0c64a0f1b,3,0.10913845,0.07821704,0.22786705,0.39809263,0.18668479
95855babf,3,0.1427034,0.10330585,0.1580354,0.42920476,0.16675064
441594b56,4,0.0672379,0.04602049,0.11216672,0.15202549,0.6225494
9819716c8,3,0.067341596,0.24385707,0.38780802,0.2523823,0.048611026
bf7c0f270,2,0.18829297,0.21129467,0.35868382,0.17593735,0.065791145
20bad295b,0,0.11499695,0.3456313,0.29290545,0.17824781,0.068218544
54314d17b,2,0.11587877,0.09829703,0.10896439,0.26903185,0.40782794
c8cc85a15,2,0.06348515,0.03924598,0.07280386,0.13959844,0.68486655
c8cca430f,3,0.052686587,0.034317315,0.11258397,0.22730099,0.5731112
9e6570928,4,0.07459972,0.03243146,0.05208536,0.14628221,0.6946013
2f2f38f47,2,0.09265725,0.2053371,0.2310429,0.24218105,0.22878167
6ab4a944b,2,0.15313324,0.21386255,0.21738072,0.25404042,0.16158308
876dd37df,4,0.02849302,0.038006037,0.1365646,0.11198584,0.68495053
a322972da,1,0.1917706,0.10003272,0.21338294,0.40961224,0.08520162
3c2e29219,4,0.06512167,0.095731564,0.19455275,0.23845248,0.40614158
2ac979cf7,3,0.082512654,0.113596626,0.17817076,0.2750552,0.35066476
75f582ad6,1,0.10784333,0.48073128,0.17456421,0.120528415,0.116332754
ef086278a,4,0.09283839,0.14920287,0.3418103,0.28536376,0.13078468
2be9fa813,2,0.08327615,0.26754197,0.3207535,0.24256119,0.0858672
4236c9245,3,0.2,0.2,0.2,0.2,0.2
a684871b0,4,0.14902304,0.21893504,0.20152014,0.12563176,0.30488995
cd81fa60a,4,0.10838031,0.030514147,0.26716545,0.2357439,0.35819626
89347826e,3,0.062192533,0.14729208,0.27233735,0.35045728,0.16772074
dcf17ac48,4,0.06611132,0.12586948,0.24834678,0.32720375,0.23246868
b1cb5d0ec,2,0.0908082,0.2694296,0.3066273,0.24370357,0.08943128
d8519e771,2,0.109693415,0.16128732,0.18589,0.42805922,0.11507002
a091487fb,3,0.11135871,0.18936741,0.21828273,0.18148817,0.29950294
cbf3467d9,1,0.039357454,0.5661987,0.106590964,0.26865748,0.019195344
fd7ae9b79,2,0.06083894,0.33163366,0.3321198,0.14928752,0.12612002
eff5c562e,2,0.10919694,0.3211828,0.25412303,0.22541079,0.0900865
0a38a1059,4,0.09073647,0.12750404,0.20127666,0.24736494,0.3331179
373b98352,3,0.17063381,0.18455544,0.25643325,0.19976224,0.18861522
5eb152e2a,3,0.12105977,0.053621676,0.13213298,0.18740952,0.50577605
1069c72a9,3,0.059412528,0.12161727,0.29889375,0.38482597,0.13525043
f83c963d2,4,0.065616034,0.019588051,0.04487719,0.0634274,0.8064913
7c4b2e0c0,2,0.114007644,0.18588284,0.23860058,0.19848533,0.2630236
a90da3a12,4,0.04355038,0.009200251,0.038677808,0.14113255,0.767439
365f29337,2,0.094782,0.050486032,0.1621177,0.20844296,0.48417136
1b5fd0e44,3,0.07457328,0.04371112,0.05173112,0.15814166,0.6718428
370d17232,4,0.08240356,0.25043538,0.18080069,0.43197468,0.054385703
c72bd65dc,4,0.08628593,0.21865079,0.24473472,0.19778083,0.25254774
6f0d943dc,2,0.04574772,0.033371832,0.3789483,0.13378875,0.40814337
6223c652f,2,0.07274148,0.15296516,0.18190359,0.19091713,0.40147266
8e92ebde6,2,0.06713227,0.130228,0.38752866,0.30867827,0.106432796
972a081f2,1,0.11133146,0.30726004,0.16964886,0.17214832,0.23961131
62ad62e0a,4,0.1047693,0.069562554,0.18158025,0.28817543,0.3559125
a72492a9d,3,0.08762511,0.11350057,0.15227933,0.21062037,0.4359747
23987e634,4,0.2,0.2,0.2,0.2,0.2
4ac47ceae,1,0.09408839,0.13613792,0.27954152,0.26061302,0.22961919
926c92b39,3,0.052806407,0.1158082,0.22220933,0.24682654,0.36234948
f348564a5,2,0.2,0.2,0.2,0.2,0.2
40bd89515,2,0.089138106,0.099201284,0.29245102,0.25887594,0.2603337
69ae5dba1,1,0.2,0.2,0.2,0.2,0.2
75f3eb3f8,3,0.1305667,0.2654062,0.13772035,0.25418925,0.2121175
5d808057a,0,0.16036727,0.20064594,0.27384487,0.21359627,0.15154567
72b996452,3,0.12055692,0.03949425,0.237169,0.24788058,0.35489923
9e6f98ce2,3,0.082915895,0.04968085,0.18159197,0.1874707,0.49834058
4302e8f50,2,0.057410434,0.09400896,0.18222739,0.37308565,0.29326755
990e04b81,1,0.16211529,0.46387157,0.23387651,0.07225726,0.06787941
73704a89b,0,0.2,0.2,0.2,0.2,0.2
5e8cbcc56,3,0.08207079,0.12077286,0.2465056,0.28417972,0.26647103
343c1f526,3,0.06363018,0.03235266,0.05313256,0.037020132,0.81386447
29193bf76,2,0.096966244,0.1438497,0.30665708,0.28808472,0.1644423
644d07ccb,3,0.089737915,0.051306184,0.17292422,0.52268463,0.16334707
5ab4a7a66,2,0.095288545,0.16554065,0.17834327,0.37458026,0.18624733
dcb0314b0,3,0.19545084,0.23878296,0.2787229,0.17826621,0.10877703
b7f7e01c6,3,0.05033547,0.060358983,0.38902035,0.39831054,0.101974614
fd38d0da0,4,0.077082135,0.1238569,0.21295792,0.26208186,0.3240212
da9b9db54,2,0.13393472,0.07973238,0.24761494,0.3379197,0.20079821
f74ad48ff,1,0.096398644,0.15335417,0.2529216,0.26076233,0.23656324
6f12e6d07,1,0.071365274,0.12101173,0.27538705,0.4210957,0.11114019
a6fea1d1a,1,0.04203118,0.67405653,0.16579069,0.08115579,0.036965817
a8055a2ba,2,0.1311134,0.14083596,0.20541601,0.27233243,0.25030223
9fe6f98a5,4,0.05309271,0.021895858,0.037173428,0.12943164,0.75840634
da353217d,2,0.17448089,0.1465481,0.16845636,0.27848446,0.23203012
c7195edba,3,0.14422317,0.14988601,0.27640706,0.22867446,0.20080926
a55a04a05,4,0.2,0.2,0.2,0.2,0.2
e0d18f038,4,0.06368047,0.015594621,0.026784398,0.16263859,0.73130196
00c19f4fa,2,0.048809938,0.054611176,0.19980817,0.5682286,0.12854213
484346fbc,0,0.089141004,0.10141771,0.3474751,0.34292418,0.11904196
dd5f93066,2,0.17792974,0.23533909,0.28048372,0.21289162,0.09335581
9ff766a26,0,0.12467314,0.08321258,0.18392771,0.43920788,0.16897868
8623ecf43,2,0.0907165,0.1433859,0.25677326,0.27203888,0.23708542
cf85bd080,2,0.13791093,0.13867249,0.37285048,0.22986747,0.12069863
21fcd15c6,2,0.097393095,0.17061882,0.17330435,0.20888235,0.34980142
1d6a1b32c,2,0.049850374,0.098994195,0.21354765,0.38696814,0.25063965
c3b94defa,1,0.5006837,0.218479,0.18815683,0.0775879,0.0150926
714b4fa64,2,0.13910747,0.036177773,0.4078128,0.16973211,0.24716985
0f1424059,1,0.08082838,0.10818384,0.30148926,0.24154472,0.26795378
382cc2865,2,0.18656556,0.06056405,0.18979679,0.41889513,0.14417842
9684a1603,4,0.0915979,0.106125794,0.21925633,0.2820811,0.30093887
b34a4f038,4,0.12781015,0.2650817,0.19828878,0.12595157,0.2828678
07cc0ce27,2,0.08414096,0.14613695,0.27954543,0.39775577,0.09242091
db0875ffd,1,0.1742004,0.11830955,0.16170175,0.30711833,0.23866993
73dedcf29,2,0.10380155,0.14301012,0.18252797,0.26061484,0.31004554
a4f6acdb6,4,0.2,0.2,0.2,0.2,0.2
c98ae8e1e,4,0.096399866,0.29701227,0.26305154,0.13465899,0.20887733
22937e80e,4,0.25551066,0.07021178,0.17790528,0.3362727,0.16009958
9e2a19b16,4,0.09541465,0.06855575,0.15061285,0.12227503,0.5631417
2cde24ccc,4,0.10425173,0.14615957,0.111955054,0.21325885,0.4243748
f5d7daf1a,3,0.06749722,0.12487759,0.3079425,0.4187514,0.0809313
b70f7c3d6,2,0.11959083,0.11344309,0.15991634,0.099239774,0.50780994
bc14cca27,4,0.07651901,0.0565595,0.13405755,0.18938638,0.5434776
8445b97aa,1,0.09261532,0.24888735,0.38678834,0.22244626,0.049262732
7e1af1787,2,0.14137062,0.16542535,0.25486508,0.31419432,0.12414462
029b05087,3,0.040441055,0.08597974,0.16104066,0.6774936,0.035044976
2ddbad288,3,0.056697298,0.5258657,0.23671395,0.15018563,0.030537399
d7696fdac,4,0.06576183,0.10948026,0.20919006,0.1930858,0.42248207
7395e5c70,3,0.076302566,0.15757218,0.2521118,0.34262457,0.17138888
3e411bd12,4,0.1704845,0.17173778,0.22242837,0.29382864,0.14152077
036c684d3,2,0.27837977,0.17374657,0.34175876,0.11266798,0.09344686
b93abca0b,4,0.056189835,0.09501598,0.3094733,0.25017846,0.28914243
3f568e3a2,1,0.12100319,0.13170977,0.14168915,0.23641151,0.36918634
eac772633,4,0.2,0.2,0.2,0.2,0.2
573f51aca,3,0.1298387,0.121514745,0.27766764,0.21706165,0.25391725
274c7f123,4,0.085843414,0.33728662,0.22219928,0.25789338,0.09677737
b9d49b198,3,0.115859985,0.118910156,0.31017256,0.30657142,0.14848582
7a6bc9e55,3,0.03780184,0.1979635,0.3424221,0.25826797,0.16354455
569e2b299,4,0.19190021,0.3192512,0.14039291,0.11687388,0.23158184
fa773690e,2,0.1456461,0.42043895,0.29597828,0.06275833,0.075178385
db6b79545,4,0.1112149,0.07166454,0.09892715,0.16877449,0.5494189
0c4c55b39,3,0.0797125,0.38130972,0.28305417,0.15435484,0.101568766
28f1efe3c,1,0.061085362,0.17151363,0.27289808,0.3508361,0.14366682
970910885,1,0.14320324,0.06225233,0.14966407,0.48371166,0.16116872
36d764abf,1,0.4283047,0.15024704,0.16876368,0.14651263,0.1061719
61e7f4ebe,1,0.119614646,0.29280546,0.2793827,0.25155026,0.056646984
6fea8ac52,4,0.048706617,0.0109531535,0.06300028,0.14748478,0.7298552
6914ade58,3,0.09098531,0.10961537,0.22109824,0.3517454,0.22655568
560d2b399,4,0.06417654,0.04446736,0.049664486,0.21435456,0.62733704
af4941f15,3,0.06593422,0.31605566,0.27202496,0.18155158,0.16443354
9358ef6d7,1,0.09191206,0.27317777,0.2690616,0.2504832,0.11536538
c296177eb,3,0.12304937,0.060203575,0.23599735,0.2794567,0.30129305
556549333,1,0.07687235,0.1189932,0.39818695,0.24500166,0.1609459
e2bb56954,4,0.048574645,0.020219287,0.063415185,0.08421843,0.7835724
b7351540f,3,0.048262756,0.25541022,0.44720948,0.17009458,0.079022974
5ac95823c,2,0.089401215,0.07135521,0.25941038,0.3002517,0.27958152
ad5250ecf,3,0.16034888,0.18682717,0.23646015,0.22734599,0.18901789
e156e8aa0,2,0.053238895,0.295785,0.19999163,0.4029107,0.048073854
4b3efcfe0,3,0.11128839,0.13948715,0.3119691,0.289934,0.14732139
bb90447e5,4,0.061251193,0.028297305,0.13224562,0.12551963,0.65268624
e0736a22f,1,0.14756376,0.19845968,0.3431379,0.20312883,0.10770983
ae946bb63,0,0.15659861,0.32019547,0.23588127,0.18158276,0.10574189
92b5de07f,1,0.06647868,0.08963174,0.17603754,0.25702575,0.41082627
51337d3a4,3,0.14552195,0.1948852,0.23530072,0.21341337,0.21087874
cf9bc2dc8,4,0.057269216,0.05242504,0.1964622,0.20272332,0.49112025
e2f5253f7,4,0.07919677,0.14518583,0.25273356,0.33785576,0.18502802
0e9c1385c,4,0.09132259,0.055478767,0.10473541,0.10570515,0.6427581
ec322a0f2,2,0.03926408,0.20402843,0.19611643,0.15975508,0.400836
6d5b6616f,3,0.10238858,0.07236279,0.22693816,0.51856375,0.0797467
420193f17,1,0.06568984,0.10579537,0.35833824,0.40773922,0.062437303
703f1a4c4,3,0.48777267,0.27214998,0.17189446,0.021918045,0.046264764
3bb0c9458,1,0.11840563,0.3324283,0.2510526,0.24212112,0.055992346
cedeef1a7,2,0.12589061,0.14847124,0.33011568,0.36469176,0.03083074
2fdc23bcb,1,0.055373456,0.30844647,0.21354596,0.35311797,0.069516085
43c623f94,2,0.04088969,0.105504535,0.48993683,0.29127178,0.072397165
4edc9ecc5,1,0.06719937,0.22766581,0.24729487,0.23946707,0.21837287
087804d85,1,0.09659898,0.13674122,0.23118152,0.4888918,0.04658651
902e7f8aa,1,0.71515805,0.049361154,0.104141,0.12512828,0.0062115462
1c4d99f6e,2,0.06537406,0.23819609,0.12454371,0.23663116,0.33525494
ea3c51eb3,2,0.08907346,0.11251697,0.3932505,0.29038095,0.1147782
63e2cb92e,2,0.09776468,0.06887007,0.14950615,0.18918392,0.49467513
ece36dc30,1,0.94114035,0.031550348,0.016603552,0.0066651804,0.0040406627
63c049a9e,4,0.12679817,0.17351365,0.2677251,0.315745,0.11621814
1169ea6c5,3,0.14392558,0.3356393,0.19353418,0.22624367,0.100657314
0cf7fae9d,0,0.08367912,0.45814452,0.17010246,0.17797232,0.11010158
7125e101b,3,0.08686581,0.3055694,0.19881353,0.32702875,0.0817225
83502a253,4,0.10692208,0.01606762,0.086797155,0.18076836,0.6094448
402799b02,3,0.033275664,0.08018552,0.3327413,0.45662805,0.09716952
de97498e6,3,0.075564034,0.07746064,0.17714566,0.29361573,0.37621394
70edbb1e3,1,0.13201681,0.28761148,0.21183854,0.21080992,0.1577232
3086dc257,2,0.4695463,0.14894447,0.07527895,0.049002886,0.25722733
b5fd8a091,2,0.08883921,0.1829848,0.15505724,0.24023552,0.33288324
2374a1c12,1,0.068171635,0.15842643,0.23053159,0.19806226,0.3448081
78631549e,3,0.082285,0.07009828,0.1893857,0.24291126,0.41531977
3ca799ab8,2,0.18347016,0.05907256,0.11046991,0.2996658,0.3473215
88db34068,1,0.08394944,0.366564,0.30862758,0.13460739,0.106251664
ba16e7f4b,3,0.10544963,0.27269876,0.2362663,0.14653105,0.23905425
06cd6c623,2,0.10748236,0.2348443,0.39678624,0.11972485,0.14116223
dde4e26d1,3,0.09470115,0.102402605,0.2796875,0.20936121,0.3138475
1fba191e3,4,0.08328516,0.06538059,0.15617757,0.21793674,0.47722003
cbd8840cd,4,0.10918069,0.21789575,0.20209032,0.30516747,0.16566573
79b439763,2,0.08980723,0.20896104,0.18070829,0.4567473,0.06377621
2ca3bc8f5,3,0.106038325,0.24314378,0.3172841,0.21533133,0.11820248
f160ae385,3,0.08361381,0.12616697,0.37967324,0.37163347,0.038912527
c3deb0697,4,0.09695481,0.02747853,0.2049979,0.26340896,0.40715984
ec9da833d,1,0.07973798,0.056130085,0.39325145,0.24681252,0.22406794
785150e60,3,0.05954165,0.033129305,0.15091236,0.5312318,0.22518495
6d55edd17,1,0.22578363,0.2154459,0.29085127,0.19815458,0.06976459
5fc6599fc,3,0.1251021,0.18598677,0.24055259,0.28054872,0.16780983
9abb10f2f,1,0.1985465,0.08876749,0.2297038,0.3526715,0.13031068
0d4c495dd,3,0.16582626,0.11606371,0.28548926,0.11068823,0.32193252
82c90e313,3,0.083771765,0.121802054,0.22165893,0.5065778,0.06618948
fecec878e,4,0.15346953,0.21386452,0.30821523,0.22836208,0.096088625
c3945aa2e,3,0.12397992,0.37611935,0.18269998,0.2506738,0.06652692
75f3f26cd,2,0.15676345,0.20656219,0.30810568,0.20209147,0.12647718
c275f0975,4,0.08535649,0.08455382,0.25884038,0.16232264,0.40892664
c504cbfd4,4,0.09455825,0.09846915,0.1263906,0.29200748,0.38857454
89ba257e1,1,0.11948314,0.05206044,0.3930315,0.2329203,0.20250471
2716a01b4,3,0.058052324,0.062677644,0.14595154,0.5054288,0.22788972
902a255d2,1,0.16303957,0.40837532,0.2218131,0.15667102,0.05010106
5b7fd5349,3,0.047910817,0.078991584,0.108920984,0.7092198,0.054956846
9fe96f804,2,0.074585654,0.18019737,0.4314381,0.26759183,0.046187084
ab38d2296,4,0.08822184,0.18546496,0.23096284,0.20384888,0.29150143
fa9df3011,1,0.08624706,0.1742951,0.28593117,0.25548005,0.19804665
5b8610245,2,0.29162645,0.35366315,0.11244574,0.14604947,0.09621517
76b67f389,1,0.14239486,0.218709,0.36475164,0.21755904,0.056585476
67e77a11c,4,0.2,0.2,0.2,0.2,0.2
9c68827b5,4,0.24407233,0.07945176,0.19353725,0.10296894,0.37996972
9699a3d34,2,0.12562166,0.09075733,0.19877987,0.13519089,0.44965023
2db012118,1,0.078143135,0.045334943,0.13755207,0.23527995,0.50368994
1043aca38,4,0.08005676,0.0929809,0.18378942,0.23258129,0.41059166
f7ada8363,3,0.078119755,0.03864188,0.16660745,0.16559087,0.55104005
8c2e6c331,2,0.082552,0.16108401,0.2808936,0.36085826,0.11461209
57f322839,3,0.07631373,0.24711421,0.34062552,0.25359273,0.08235381
6786609aa,1,0.09017056,0.1426396,0.3277432,0.26992348,0.16952318
b41fd3816,3,0.09981135,0.15949686,0.15556102,0.4246562,0.16047455
9c296a253,2,0.04458848,0.035845354,0.04921057,0.07807393,0.7922817
5d517a321,2,0.08337589,0.080978185,0.25450435,0.16466188,0.41647965
d29d34cfe,1,0.15170366,0.36650202,0.24537794,0.20870923,0.02770708
df26f1098,4,0.090242706,0.050921828,0.13718946,0.20071772,0.52092826
803c3b444,2,0.13687953,0.24141061,0.5247209,0.052157745,0.044831254
